Identifiant_de_l_etablissement;Nom_etablissement;Type_etablissement;Statut_public_prive;Adresse_1;Adresse_2;Adresse_3;Code postal;Code_commune;Nom_commune;Code_departement;Code_academie;Code_region;Ecole_maternelle;Ecole_elementaire;Voie_generale;Voie_technologique;Voie_professionnelle;Telephone;Fax;Web;Mail;Restauration;Hebergement;ULIS;Apprentissage;Segpa;Section_arts;Section_cinema;Section_theatre;Section_sport;Section_internationale;Section_europeenne;Lycee_Agricole;Lycee_militaire;Lycee_des_metiers;Post_BAC;Appartenance_Education_Prioritaire;GRETA;SIREN_SIRET;Nombre_d_eleves;Fiche_onisep;position;Type_contrat_prive;Libelle_departement;Libelle_academie;Libelle_region;coordonnee_X;coordonnee_Y;epsg;nom_circonscription;latitude;longitude;precision_localisation;date_ouverture;date_maj_ligne;etat;ministere_tutelle;etablissement_multi_lignes;rpi_concentre;rpi_disperse;code_nature;libelle_nature;Code_type_contrat_prive;PIAL;etablissement_mere;type_rattachement_etablissement_mere;code_bassin_formation;libelle_bassin_formation
0781710K;Ecole maternelle du Lac;Ecole;Public;01 RUE DES QUATRE VENTS;;78960 VOISINS LE BRETONNEUX;78960;78688;Voisins-le-Bretonneux;78;25;11;1;0;;;;0130442378;;;ce.0781710K@ac-versailles.fr;0;0;0;;;;;;;;;;;;;;;21780688400144;53;;48.7647169674,2.05159986037;SANS OBJET;Yvelines;Versailles;Ile-de-France;630291.3;6852042.4;EPSG:2154;Circonscription d'inspection du 1er degré de Guyancourt;48.76471696740947;2.0515998603731176;Numéro de rue;1985-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0781789W;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0781739S;Ecole élémentaire Rosa Bonheur;Ecole;Public;04 rue ERNEST CHAUSSON;;78114 MAGNY LES HAMEAUX;78114;78356;Magny-les-Hameaux;78;25;11;0;1;;;;0130437125;;;ce.0781739S@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780356800104;37;;48.743851825,2.06182005622;SANS OBJET;Yvelines;Versailles;Ile-de-France;631014.9;6849713.7;EPSG:2154;Circonscription d'inspection du 1er degré de Guyancourt;48.74385182504831;2.061820056221992;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0781789W;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0781740T;Ecole élémentaire Albert Samain;Ecole;Public;24 rue des Ecoles Jean Baudin;;78114 MAGNY LES HAMEAUX;78114;78356;Magny-les-Hameaux;78;25;11;0;1;;;;0130526215;;;ce.0781740T@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780356800070;152;;48.7246680752,2.08644998572;SANS OBJET;Yvelines;Versailles;Ile-de-France;632801.2;6847559.7;EPSG:2154;Circonscription d'inspection du 1er degré de Guyancourt;48.72466807521378;2.0864499857150336;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0781789W;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0781743W;Ecole élémentaire La Tour;Ecole;Public;Chemin de la Mare au Bois;;78310 MAUREPAS;78310;78383;Maurepas;78;25;11;0;1;;;;0130515969;;;ce.0781743W@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780383200047;118;;48.7701479245,1.91963046627;SANS OBJET;Yvelines;Versailles;Ile-de-France;620600.2;6852770.8;EPSG:2154;Circonscription d'inspection du 1er degré d'Elancourt;48.770147924464645;1.9196304662744719;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780856G;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0781757L;Ecole maternelle Les Cygnes;Ecole;Public;111 boulevard Carnot;;78110 LE VESINET;78110;78650;Le Vésinet;78;25;11;1;0;;;;0139763397;;;ce.0781757L@ac-versailles.fr;0;0;0;;;;;;;;;;;;;;;21780650400106;74;;48.8969096657,2.11744933618;SANS OBJET;Yvelines;Versailles;Ile-de-France;635295.4;6866684.2;EPSG:2154;Circonscription d'inspection du 1er degré du Vésinet;48.89690966573934;2.1174493361819313;Numéro de rue;1985-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780507C;;;25005;078E-SAINT-GERMAIN-EN-LAYE
0781796D;Ecole maternelle Grande Ile;Ecole;Public;100 AVENUE DE LA GRANDE ILE;;78960 VOISINS LE BRETONNEUX;78960;78688;Voisins-le-Bretonneux;78;25;11;1;0;;;;0130579492;;;ce.0781796D@ac-versailles.fr;0;0;0;;;;;;;;;;;;;;;21780688400110;62;;48.7644487519,2.05430003704;SANS OBJET;Yvelines;Versailles;Ile-de-France;630489.4;6852010.2;EPSG:2154;Circonscription d'inspection du 1er degré de Guyancourt;48.76444875191423;2.0543000370442237;Numéro de rue;1986-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0781789W;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0781821F;Ecole maternelle Berthe Morisot;Ecole;Public;Avenue Paul Cézanne;;78280 GUYANCOURT;78280;78297;Guyancourt;78;25;11;1;0;;;;0130579628;;;ce.0781821F@ac-versailles.fr;0;0;0;;;;;;;;;;;;;;;21780297400279;169;;48.7829601962,2.05644030364;SANS OBJET;Yvelines;Versailles;Ile-de-France;630671.3;6854066.4;EPSG:2154;Circonscription d'inspection du 1er degré de Guyancourt;48.78296019616017;2.0564403036448664;Numéro de rue;1987-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0781695U;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0781825K;Ecole maternelle Charcot;Ecole;Public;Boulevard des Fossés;;78580 MAULE;78580;78380;Maule;78;25;11;1;0;;;;0134758867;;;ce.0781825K@ac-versailles.fr;0;0;0;;;;;;;;;;;;;;;21780380800088;120;;48.9096221608,1.84750934132;SANS OBJET;Yvelines;Versailles;Ile-de-France;615526.5;6868352.7;EPSG:2154;Circonscription d'inspection du 1er degré d'Aubergenville;48.90962216080366;1.847509341323327;Numéro de rue;1987-01-06;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780506B;;;25001;078A-LES MUREAUX
0781893J;Ecole élémentaire Les Quatre Eléments;Ecole;Public;Place du Montalet;;78440 ISSOU;78440;78314;Issou;78;25;11;0;1;;;;0130935580;;;ce.0781893J@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780314700040;226;;48.9856088309,1.79528026902;SANS OBJET;Yvelines;Versailles;Ile-de-France;611827.5;6876858.9;EPSG:2154;Circonscription d'inspection du 1er degré de Mantes la Jolie II;48.98560883085663;1.7952802690246392;Numéro de rue;1990-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0781098V;;;25002;078B-MANTES-LA-JOLIE
0781927W;Ecole élémentaire Mozart;Ecole;Public;72 boulevard Léon Blum;;78370 PLAISIR;78370;78490;Plaisir;78;25;11;0;1;;;;0134812049;;;ce.0781927W@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780490500305;301;;48.819282435,1.96228052955;SANS OBJET;Yvelines;Versailles;Ile-de-France;623806.3;6858191.5;EPSG:2154;Circonscription d'inspection du 1er degré de Plaisir;48.819282435036406;1.9622805295455519;Numéro de rue;1991-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780761D;;;25007;078G-PLAISIR-VERSAILLES
0781930Z;Ecole élémentaire Pauline Kergomard;Ecole;Public;Rue Pauline Kergomard;;78520 LIMAY;78520;78335;Limay;78;25;11;0;1;;;;0134773282;;;ce.0781930Z@ac-versailles.fr;1;0;0;;;;;;;;;;;;;REP;;21780335200160;212;;48.9896464458,1.744120407;SANS OBJET;Yvelines;Versailles;Ile-de-France;608090.6;6877366.2;EPSG:2154;Circonscription d'inspection du 1er degré de Mantes la Ville;48.98964644578653;1.7441204069955414;Numéro de rue;1991-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780116C;;;25002;078B-MANTES-LA-JOLIE
0781962J;Ecole élémentaire Ledreux-Alain;Ecole;Public;66 rue Saint-Nicolas;;78600 MAISONS LAFFITTE;78600;78358;Maisons-Laffitte;78;25;11;0;1;;;;0134938530;;;ce.0781962J@ac-versailles.fr;0;0;0;;;;;;;;;;;;;;;21780358400135;528;;48.9464902416,2.1372093784;SANS OBJET;Yvelines;Versailles;Ile-de-France;636804.3;6872181.3;EPSG:2154;Circonscription d'inspection du 1er degré du Vésinet;48.9464902415918;2.1372093783994486;Numéro de rue;1993-06-30;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0783156G;;;25003;078C-POISSY-SARTROUVILLE
0781970T;Ecole élémentaire Jules Verne;Ecole;Public;5 rue de la Garenne;;78290 CROISSY SUR SEINE;78290;78190;Croissy-sur-Seine;78;25;11;0;1;;;;0139766089;;;ce.0781970T@ac-versailles.fr;0;0;0;;;;;;;;;;;;;;;21780190100075;269;;48.8770827347,2.13522045666;SANS OBJET;Yvelines;Versailles;Ile-de-France;636574.1;6864465.2;EPSG:2154;Circonscription d'inspection du 1er degré du Pecq-Marly;48.87708273474545;2.1352204566551936;Numéro de rue;1993-06-30;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780504Z;;;25005;078E-SAINT-GERMAIN-EN-LAYE
0781990P;Ecole maternelle Julienne et René Volat;Ecole;Public;55 rue Georges Bourgoin;;78260 ACHERES;78260;78005;Achères;78;25;11;1;0;;;;0139114322;;;ce.0781990P@ac-versailles.fr;0;0;0;;;;;;;;;;;;;;;21780005100211;119;;48.9504125915,2.0663398212;SANS OBJET;Yvelines;Versailles;Ile-de-France;631618.8;6872676.5;EPSG:2154;Circonscription d'inspection du 1er degré de Conflans Sainte Honorine;48.950412591539155;2.0663398211971904;Numéro de rue;1993-06-30;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0783248G;;;25003;078C-POISSY-SARTROUVILLE
0781994U;Ecole élémentaire Gérard Philipe;Ecole;Public;566 rue Pierre Mendès France;;78370 PLAISIR;78370;78490;Plaisir;78;25;11;1;1;;;;0130553472;;;ce.0781994U@ac-versailles.fr;0;0;0;;;;;;;;;;;;;;;21780490500313;161;;48.8263100266,1.9573606439;SANS OBJET;Yvelines;Versailles;Ile-de-France;623455.4;6858977.6;EPSG:2154;Circonscription d'inspection du 1er degré de Plaisir;48.82631002659701;1.9573606439020177;Numéro de rue;1993-06-30;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780761D;;;25007;078G-PLAISIR-VERSAILLES
0782095D;Ecole maternelle Saint-Exupéry;Ecole;Public;01  RUE J  MICHELET;;78280 GUYANCOURT;78280;78297;Guyancourt;78;25;11;1;0;;;;0130960153;;;ce.0782095D@ac-versailles.fr;0;0;0;;;;;;;;;;;;;;;21780297400311;147;;48.7678360564,2.07044960962;SANS OBJET;Yvelines;Versailles;Ile-de-France;631680.8;6852372.7;EPSG:2154;Circonscription d'inspection du 1er degré de Guyancourt;48.76783605637189;2.0704496096207703;Numéro de rue;1994-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0781695U;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0782098G;Ecole maternelle Françoise Dolto;Ecole;Public;01 RUE J  D'ESPARBES;;78480 VERNEUIL SUR SEINE;78480;78642;Verneuil-sur-Seine;78;25;11;1;0;;;;0139657560;;;ce.0782098G@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780642100103;81;;48.9777286978,1.96434971007;SANS OBJET;Yvelines;Versailles;Ile-de-France;624189.3;6875807.1;EPSG:2154;Circonscription d'inspection du 1er degré de Meulan;48.977728697784904;1.9643497100668168;Numéro de rue;1994-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780267S;;;25003;078C-POISSY-SARTROUVILLE
0782102L;Ecole élémentaire Henri Wallon;Ecole;Public;20 rue du Colonel Fabien;;78520 LIMAY;78520;78335;Limay;78;25;11;0;1;;;;0134976140;;;ce.0782102L@ac-versailles.fr;1;0;0;;;;;;;;;;;;;REP;;21780335200186;134;;48.9863785999,1.74965976182;SANS OBJET;Yvelines;Versailles;Ile-de-France;608490.2;6876996.4;EPSG:2154;Circonscription d'inspection du 1er degré de Mantes la Ville;48.986378599890315;1.7496597618201941;Numéro de rue;1994-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780116C;;;25002;078B-MANTES-LA-JOLIE
0782103M;Ecole élémentaire Malmedonne;Ecole;Public;Avenue du Rouergue;;78310 MAUREPAS;78310;78383;Maurepas;78;25;11;0;1;;;;0130503541;;;ce.0782103M@ac-versailles.fr;1;0;1;;;;;;;;;;;;;;;21780383200153;345;;48.7593393256,1.94177950599;SANS OBJET;Yvelines;Versailles;Ile-de-France;622211.8;6851547.1;EPSG:2154;Circonscription d'inspection du 1er degré d'Elancourt;48.759339325582054;1.9417795059872418;Rue;1994-09-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780856G;;;25006;078F-SAINT-QUENTIN-EN-YVELINES
0782174P;Ecole maternelle Langevin-Wallon;Ecole;Public;39 rue Charles de Gaulle;;78840 FRENEUSE;78840;78255;Freneuse;78;25;11;1;0;;;;0130930302;;;ce.0782174P@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780255200042;72;;49.0453327521,1.59688989005;SANS OBJET;Yvelines;Versailles;Ile-de-France;597426.9;6883739.6;EPSG:2154;Circonscription d'inspection du 1er degré de Rosny sur Seine;49.04533275213164;1.5968898900535873;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0781916J;;;25002;078B-MANTES-LA-JOLIE
0782187D;Ecole maternelle Les Merisiers;Ecole;Public;18 rue Jean Moulin;;78711 MANTES LA VILLE;78711;78362;Mantes-la-Ville;78;25;11;1;0;;;;0130929243;;;ce.0782187D@ac-versailles.fr;1;0;0;;;;;;;;;;;;;REP;;21780362600134;153;;48.9756034462,1.70188943484;SANS OBJET;Yvelines;Versailles;Ile-de-France;604974.6;6875854.7;EPSG:2154;Circonscription d'inspection du 1er degré de Mantes la Ville;48.97560344618698;1.7018894348426177;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780116C;;;25002;078B-MANTES-LA-JOLIE
0782227X;Ecole maternelle;Ecole;Public;Place de la Libération;;78270 BONNIERES SUR SEINE;78270;78089;Bonnières-sur-Seine;78;25;11;1;0;;;;0130930688;;;ce.0782227X@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780089500039;173;;49.0369482318,1.58269951359;SANS OBJET;Yvelines;Versailles;Ile-de-France;596372.9;6882825.8;EPSG:2154;Circonscription d'inspection du 1er degré de Rosny sur Seine;49.03694823179983;1.5826995135917243;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0781916J;;;25002;078B-MANTES-LA-JOLIE
0782232C;Ecole maternelle Les Myosotis;Ecole;Public;14 rue de Montfort;;78200 MANTES LA JOLIE;78200;78361;Mantes-la-Jolie;78;25;11;1;0;;;;0130331045;;;ce.0782232C@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780361800370;137;;48.9934062611,1.71488024151;SANS OBJET;Yvelines;Versailles;Ile-de-France;605957.7;6877818.7;EPSG:2154;Circonscription d'inspection du 1er degré de Mantes la Jolie II;48.99340626110195;1.714880241512271;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0781977A;;;25002;078B-MANTES-LA-JOLIE
0782238J;Ecole maternelle Guy de Maupassant;Ecole;Public;Rue de Saintes;;78711 MANTES LA VILLE;78711;78362;Mantes-la-Ville;78;25;11;1;0;;;;0134770606;;;ce.0782238J@ac-versailles.fr;1;0;0;;;;;;;;;;;;;REP;;21780362600142;210;;48.9834206595,1.69676010853;SANS OBJET;Yvelines;Versailles;Ile-de-France;604613.5;6876730.1;EPSG:2154;Circonscription d'inspection du 1er degré de Mantes la Ville;48.9834206594634;1.6967601085340172;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780116C;;;25002;078B-MANTES-LA-JOLIE
0782239K;Ecole maternelle Armand Gaillard;Ecole;Public;20 bis rue Karl Marx;;78711 MANTES LA VILLE;78711;78362;Mantes-la-Ville;78;25;11;1;0;;;;0130929238;;;ce.0782239K@ac-versailles.fr;1;0;0;;;;;;;;;;;;;REP;;21780362600076;163;;48.9815984008,1.70097043598;SANS OBJET;Yvelines;Versailles;Ile-de-France;604918.3;6876522.4;EPSG:2154;Circonscription d'inspection du 1er degré de Mantes la Ville;48.981598400751885;1.7009704359807476;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780116C;;;25002;078B-MANTES-LA-JOLIE
0782246T;Ecole maternelle Les Marolles;Ecole;Public;57 avenue de Verdun;;78400 CHATOU;78400;78146;Chatou;78;25;11;1;0;;;;0139527266;;;ce.0782246T@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780146300134;115;;48.8998399602,2.16089939209;SANS OBJET;Yvelines;Versailles;Ile-de-France;638484.3;6866975.3;EPSG:2154;Circonscription d'inspection du 1er degré de Chatou;48.89983996016146;2.160899392091367;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780507C;;;25005;078E-SAINT-GERMAIN-EN-LAYE
0782247U;Ecole maternelle Les Sabinettes;Ecole;Public;05 RUE DES SABINETTES;;78400 CHATOU;78400;78146;Chatou;78;25;11;1;0;;;;0130711641;;;ce.0782247U@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780146300118;133;;48.8993757494,2.14510942173;SANS OBJET;Yvelines;Versailles;Ile-de-France;637326.2;6866936.1;EPSG:2154;Circonscription d'inspection du 1er degré de Chatou;48.89937574941021;2.145109421728805;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780507C;;;25005;078E-SAINT-GERMAIN-EN-LAYE
0782249W;Ecole maternelle Ferdinand Buisson;Ecole;Public;8 rue Henri Dunant;;78360 MONTESSON;78360;78418;Montesson;78;25;11;1;0;;;;0139684626;;;ce.0782249W@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780418600047;112;;48.9269666944,2.14265936316;SANS OBJET;Yvelines;Versailles;Ile-de-France;637179.9;6870006.0;EPSG:2154;Circonscription d'inspection du 1er degré du Vésinet;48.92696669443341;2.1426593631560618;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0783156G;;;25003;078C-POISSY-SARTROUVILLE
0782283H;Ecole maternelle Pierre Corneille;Ecole;Public;01  RUE PIERRE CORNEILLE;;78000 VERSAILLES;78000;78646;Versailles;78;25;11;1;0;;;;0139512163;;;ce.0782283H@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780646200180;131;;48.7944787772,2.1511194386;SANS OBJET;Yvelines;Versailles;Ile-de-France;637641.4;6855268.1;EPSG:2154;Circonscription d'inspection du 1er degré de Versailles;48.79447877723637;2.1511194385992174;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780718G;;;25007;078G-PLAISIR-VERSAILLES
0782289P;Ecole maternelle Jacques Toutain;Ecole;Public;46 avenue Jean Jaurès;;78350 JOUY EN JOSAS;78350;78322;Jouy-en-Josas;78;25;11;1;0;;;;0139564152;;;ce.0782289P@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780322000029;89;;48.7658231916,2.16276953737;SANS OBJET;Yvelines;Versailles;Ile-de-France;638463.4;6852073.0;EPSG:2154;Circonscription d'inspection du 1er degré de Vélizy Villacoublay;48.76582319161936;2.1627695373692566;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780210E;;;25007;078G-PLAISIR-VERSAILLES
0782374G;Ecole maternelle Pauline Kergomard;Ecole;Public;05 RUE FERDINAND BUISSON;;78800 HOUILLES;78800;78311;Houilles;78;25;11;1;0;;;;0139143802;;;ce.0782374G@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780311300042;239;;48.9300196256,2.19889959303;SANS OBJET;Yvelines;Versailles;Ile-de-France;641304.1;6870302.2;EPSG:2154;Circonscription d'inspection du 1er degré de Chatou;48.93001962558184;2.1988995930287896;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780269U;;;25003;078C-POISSY-SARTROUVILLE
0782428R;Ecole maternelle des groux;Ecole;Public;13 rue des Groux;;78740 VAUX SUR SEINE;78740;78638;Vaux-sur-Seine;78;25;11;1;0;;;;0134742577;;;ce.0782428R@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780638900037;185;;49.0043360312,1.96937971236;SANS OBJET;Yvelines;Versailles;Ile-de-France;624596.1;6878761.0;EPSG:2154;Circonscription d'inspection du 1er degré de Meulan;49.00433603120465;1.9693797123632508;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0780571X;;;25001;078A-LES MUREAUX
0782436Z;Ecole maternelle Pierre de Ronsard;Ecole;Public;19 rue Ronsard;;78300 POISSY;78300;78498;Poissy;78;25;11;1;0;;;;0139225666;;;ce.0782436Z@ac-versailles.fr;1;0;0;;;;;;;;;;;;;REP+;;21780498800228;124;;48.9210852608,2.0314896275;SANS OBJET;Yvelines;Versailles;Ile-de-France;629026.5;6869446.2;EPSG:2154;Circonscription d'inspection du 1er degré de Poissy;48.92108526079122;2.031489627504064;Numéro de rue;1965-05-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0783358B;;;25003;078C-POISSY-SARTROUVILLE
0782930L;Ecole maternelle Saint-Exupéry;Ecole;Public;19 rue Lefèbvre;;78260 ACHERES;78260;78005;Achères;78;25;11;1;0;;;;0139114049;;;ce.0782930L@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780005100054;154;;48.9657640093,2.07404200447;SANS OBJET;Yvelines;Versailles;Ile-de-France;632202.9;6874376.9;EPSG:2154;Circonscription d'inspection du 1er degré de Conflans Sainte Honorine;48.96576400927187;2.0740420044686902;Rue;1965-09-14;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0783248G;;;25003;078C-POISSY-SARTROUVILLE
0782998K;Ecole élémentaire d'application Pershing;Ecole;Public;06 rue RICHARD MIQUE;;78000 VERSAILLES;78000;78646;Versailles;78;25;11;0;1;;;;0139548394;;;ce.0782998K@ac-versailles.fr;1;0;1;;;;;;;;;;;;;;;21780646200321;174;;48.8122611562,2.14293014241;SANS OBJET;Yvelines;Versailles;Ile-de-France;637061.3;6857251.7;EPSG:2154;Circonscription d'inspection du 1er degré de Versailles;48.81226115623116;2.14293014241342;Numéro de rue;1965-07-01;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;153;ECOLE ELEMENTAIRE D APPLICATION;99;0780580G;;;25007;078G-PLAISIR-VERSAILLES
0783090K;Ecole maternelle Chevrefeuilles;Ecole;Public;57 place de la Libération;;78670 VILLENNES SUR SEINE;78670;78672;Villennes-sur-Seine;78;25;11;1;0;;;;0139759147;;;ce.0783090K@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780672800051;89;;48.9398344415,1.99801051918;SANS OBJET;Yvelines;Versailles;Ile-de-France;626599.7;6871561.6;EPSG:2154;Circonscription d'inspection du 1er degré de Carrières-sous-Poissy;48.93983444148377;1.9980105191754574;Numéro de rue;1966-04-26;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0781986K;;;25003;078C-POISSY-SARTROUVILLE
0783115M;Ecole élémentaire La Source;Ecole;Public;Impasse des Bleuets;;78480 VERNEUIL SUR SEINE;78480;78642;Verneuil-sur-Seine;78;25;11;0;1;;;;0139717309;;;ce.0783115M@ac-versailles.fr;1;0;1;;;;;;;;;;;;;;;21780642100038;265;;48.9812930447,1.96585945876;SANS OBJET;Yvelines;Versailles;Ile-de-France;624305.0;6876202.0;EPSG:2154;Circonscription d'inspection du 1er degré de Meulan;48.98129304466088;1.965859458760147;Numéro de rue;1966-04-21;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780267S;;;25003;078C-POISSY-SARTROUVILLE
0783200E;Ecole élémentaire Paul Eluard;Ecole;Public;33 avenue de Villepreux;;78340 LES CLAYES SOUS BOIS;78340;78165;Les Clayes-sous-Bois;78;25;11;0;1;;;;0134623799;;;ce.0783200E@ac-versailles.fr;1;0;0;;;;;;;;;;;;;;;21780165300171;117;;48.8263696602,1.9923301043;SANS OBJET;Yvelines;Versailles;Ile-de-France;626022.6;6858950.9;EPSG:2154;Circonscription d'inspection du 1er degré de Plaisir;48.82636966021354;1.9923301043004635;Numéro de rue;1967-08-20;2020-10-01;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0780185C;;;25007;078G-PLAISIR-VERSAILLES
